   1.8260000e+00   2.1180000e+01   2.7120000e+00   1.2990000e+01   2.6503200e+02
   1.8490000e+00   2.0780000e+01   2.7880000e+00   1.5170000e+01   2.3976000e+02
   1.8690000e+00   2.0400000e+01   2.8550000e+00   1.7670000e+01   2.1589200e+02
   1.8860000e+00   2.0010000e+01   2.9140000e+00   2.0520000e+01   1.9363600e+02
   1.9010000e+00   1.9630000e+01   2.9660000e+00   2.3790000e+01   1.7309600e+02
   1.9140000e+00   1.9260000e+01   3.0140000e+00   2.7540000e+01   1.5427200e+02
   1.9260000e+00   1.8890000e+01   3.0570000e+00   3.1840000e+01   1.3716400e+02
   1.9350000e+00   1.8520000e+01   3.0960000e+00   3.6790000e+01   1.2172000e+02
   1.9440000e+00   1.8160000e+01   3.1340000e+00   4.2490000e+01   1.0778400e+02
   1.9510000e+00   1.7800000e+01   3.1720000e+00   4.9050000e+01   9.5304000e+01
   1.9580000e+00   1.7440000e+01   3.2100000e+00   5.6640000e+01   8.4072000e+01
   1.9640000e+00   1.7090000e+01   3.2510000e+00   6.5420000e+01   7.3984000e+01
   1.9690000e+00   1.6740000e+01   3.2950000e+00   7.5610000e+01   6.4884000e+01
   1.9730000e+00   1.6390000e+01   3.3430000e+00   8.7460000e+01   5.6720000e+01
   1.9760000e+00   1.6040000e+01   3.3980000e+00   1.0130000e+02   4.9325600e+01
   1.9800000e+00   1.5690000e+01   3.4590000e+00   1.1750000e+02   4.2659200e+01
   1.9830000e+00   1.5340000e+01   3.5280000e+00   1.3650000e+02   3.6648000e+01
   1.9850000e+00   1.4980000e+01   3.6060000e+00   1.5900000e+02   3.1234800e+01
   1.9870000e+00   1.4610000e+01   3.6910000e+00   1.8560000e+02   2.6388400e+01
   1.9890000e+00   1.4240000e+01   3.7850000e+00   2.1710000e+02   2.2072400e+01
   1.9910000e+00   1.3850000e+01   3.8860000e+00   2.5480000e+02   1.8255600e+01
   1.9920000e+00   1.3440000e+01   3.9910000e+00   2.9970000e+02   1.4906800e+01
   1.9930000e+00   1.3000000e+01   4.0980000e+00   3.5340000e+02   1.1984400e+01
   1.9940000e+00   1.2540000e+01   4.2000000e+00   4.1770000e+02   9.4572000e+00
   1.9950000e+00   1.2030000e+01   4.2870000e+00   4.9420000e+02   7.2888000e+00
   1.9960000e+00   1.1460000e+01   4.3430000e+00   5.8420000e+02   5.4480000e+00
   1.9970000e+00   1.0830000e+01   4.3380000e+00   6.8710000e+02   3.9056800e+00
   1.9970000e+00   1.0090000e+01   4.2270000e+00   7.9700000e+02   2.6363600e+00
   1.9980000e+00   9.2170000e+00   3.9390000e+00   8.9690000e+02   1.6239200e+00
   1.9980000e+00   8.1550000e+00   3.3870000e+00   9.4960000e+02   8.6524000e-01
   1.9990000e+00   6.8740000e+00   2.5520000e+00   9.0930000e+02   3.6968000e-01
   1.9990000e+00   5.4330000e+00   1.6270000e+00   7.8620000e+02   1.2112000e-01
   1.9990000e+00   3.9880000e+00   8.8230000e-01   6.6120000e+02   3.1680000e-02
   1.9990000e+00   2.6630000e+00   4.0100000e-01   5.7590000e+02   6.7200000e-03
   2.0000000e+00   1.4940000e+00   1.3240000e-01   5.2910000e+02   1.0000000e-03
   2.0000000e+00   4.7460000e-01   1.1270000e-02   5.1620000e+02  -4.0000000e-05
