   0.0000000000000000E+000   1.000000000000000     
   2.9999602590000002E-002   1.000170469000000     
   6.0157105330000000E-002   1.000319600000000     
   9.0469054880000002E-002   1.000235558000000     
   0.1209263951000000       0.9996693730000000     
   0.1515082121000000       0.9983706474000000     
   0.1821748614000000       0.9960769415000000     
   0.2128529400000000       0.9924533963000000     
   0.2434384972000000       0.9872421026000000     
   0.2737749517000000       0.9801374674000000     
   0.3036404550000000       0.9708237052000001     
   0.3329033852000000       0.9594194293000001     
   0.3615147769000000       0.9461829066000000     
   0.3894693255000000       0.9313654304000000     
   0.4167739451000000       0.9151663780000000     
   0.4434855580000000       0.8978137374000001     
   0.4697030485000000       0.8795469999000000     
   0.4954985082000000       0.8605272174000000     
   0.5209634899999999       0.8409175276999999     
   0.5461810231000000       0.8208517432000001     
   0.5712006688000000       0.8004106879000000     
   0.5960635543000000       0.7796593308000000     
   0.6208306551000000       0.7586824894000000     
   0.6455445886000000       0.7375400662000001     
   0.6702566743000000       0.7163004279000001     
   0.6950196028000000       0.6950327158000000     
   0.7198867202000000       0.6738070846000000     
   0.7449032068000000       0.6526852250000000     
   0.7700823545000000       0.6316925287000000     
   0.7954115868000001       0.6108236909000000     
   0.8208731413000001       0.5900670290000000     
   0.8464496136000001       0.5694106221000000     
   0.8721240163000001       0.5488424897000001     
   0.8978793025000000       0.5283505916999999     
   0.9236989021000001       0.5079228877999999     
   0.9495704770000000       0.4875525533999999     
   0.9754898548000000       0.4672431350000000     
    1.001407981000000       0.4469406903000000     
    1.027381182000000       0.4267256260000000     
    1.053391814000000       0.4065843821000000     
    1.079437971000000       0.3865234554000000     
    1.105519891000000       0.3665519059000000     
    1.131637454000000       0.3466785848000000     
    1.157790422000000       0.3269122243000000     
    1.183982611000000       0.3072672188000000     
    1.210234880000000       0.2877807915000000     
    1.236555934000000       0.2684748769000000     
    1.263022542000000       0.2494662404000000     
    1.289645433000000       0.2307846397000000     
    1.316452980000000       0.2124873698000000     
    1.343471169000000       0.1946322769000000     
    1.370722532000000       0.1772777438000000     
    1.398232341000000       0.1604916453000000     
    1.426021934000000       0.1443440914000000     
    1.454081655000000       0.1288584173000000     
    1.482408047000000       0.1140717566000000     
    1.510995150000000       0.1000216454000000     
    1.539834380000000       8.6745724080000013E-002
    1.568927169000000       7.4311099949999999E-002
    1.598255157000000       6.2748767440000011E-002
    1.627793312000000       5.2077617499999995E-002
    1.657511592000000       4.2304094879999994E-002
    1.687412024000000       3.3544003960000000E-002
    1.717445016000000       2.5755986570000000E-002
    1.747578621000000       1.8955849110000001E-002
    1.777786493000000       1.3194825500000000E-002
    1.808027148000000       8.4580266850000001E-003
    1.838263988000000       4.7569009480000002E-003
    1.868458986000000       2.0944727580000002E-003
    1.898575187000000       5.1004235869999999E-004
    1.928570867000000       0.0000000000000000E+000
    1.958570957000000       0.0000000000000000E+000
    1.990720153000000       0.0000000000000000E+000
    2.025145054000000       0.0000000000000000E+000
    2.061975002000000       0.0000000000000000E+000
    2.101341486000000       0.0000000000000000E+000
    2.143378019000000       0.0000000000000000E+000
    2.188218594000000       0.0000000000000000E+000
    2.235996485000000       0.0000000000000000E+000
    2.286843300000000       0.0000000000000000E+000
    2.340887785000000       0.0000000000000000E+000
    2.398253202000000       0.0000000000000000E+000
    2.459056616000000       0.0000000000000000E+000
    2.523405790000000       0.0000000000000000E+000
    2.591398239000000       0.0000000000000000E+000
